PC1,PC31,PC57,PC60,PC73,SalePrice
2.3340087944701864,-0.3054745823717185,-0.46835672139617485,-0.48601275067795896,0.1895785511763182,199900
2.44116160464148,1.1119927023766465,0.04186787708867065,0.13880656799166646,-0.1346042535784821,212000
-0.06916236251281407,0.009652854379413506,0.25250847219335776,0.3676277724116694,0.07333277652252783,160000
-1.2277159147019725,-0.2309823010880672,-0.291271976252965,-0.24651987090855149,0.04875901040181502,150500
5.100154515650343,0.5599209047343079,-0.13068729216639954,-0.3572384672161888,-0.44308599986932445,350000
2.526958399237344,0.8169547780559796,0.07778578487507518,-0.42218921182961494,-0.19492913067971868,229456
-0.5520143088366204,-0.17724995545156058,-0.2187346042403024,0.029275882978221014,-0.21948084468097454,128000
-0.35514250306005013,0.7809510157183417,0.472396147321078,-0.4398698923001412,-0.02690882408391935,158000
4.859359122414421,0.7027761234290736,0.06425530069182094,-0.29187705086784044,0.13770010049324613,320000
-1.6846988691276037,0.10138628412939418,0.28754917181665063,-0.4230812240391559,-0.09901317920273428,156000
-0.9562882470900244,-0.543642563027766,-0.48112193420369836,-0.06620541842459365,0.5138108552858961,167500
2.0708544178871224,-0.2054004828779914,-0.7039169220305602,0.0205943117065863,-0.47993325586490937,194700
0.29113288985388897,-0.14396170957230314,-0.42811221327984467,-0.2922972502590492,0.6476303511176751,125000
-2.328402654520065,-1.3927495148827103,-0.030010796162747204,0.48227864494665856,-0.24525082854533573,124900
0.47527898525614526,-1.0575247391771287,-0.13056117542598658,-0.3642220904041153,0.09206889545438059,200500
-2.403316477542057,0.612290939548019,0.11810819664772497,0.11607391056306933,-0.16803193894808405,177500
0.33827965190965537,-0.25504260075628843,0.23402428202670483,-0.30746812660745204,0.24951215065038573,181000
0.05812280620417941,0.16395459471211835,-0.06739332509594528,-0.38640594871993383,0.5930262693331763,158900
-2.7254012687698723,0.1382912706132062,0.46587057393218023,0.16432531405120934,0.1313181300630062,60000
1.701915051129031,-1.0085921383799215,-0.015067243461750991,0.06201167641253575,0.0402261075357599,185000
2.423322268676521,-0.6627438553018604,0.07541270997253707,0.17268155248818817,-0.09622440519047142,227875
2.2796923559070046,0.27879559093252837,0.2604364194396655,-0.29407524563915916,0.13425550953988236,278000
1.327350029253022,0.19398737370835534,0.06026837823315235,0.315157837520479,0.44452936392256265,224000
-3.151229586589768,-0.009232588436633472,0.14430277940920164,-0.674032748531856,0.4175334327327996,91500
5.14413923609267,-0.9603298618430802,0.5678867046820891,-0.2909728714473969,0.15653046168972257,320000
2.3226844237150597,0.12328957823461979,0.26135362259608436,-0.10893983526858214,-0.19318332244643227,228950
1.2700868561976235,0.8706947580765775,-0.509641594282765,0.11658713236229912,-0.22232407904037194,202500
1.118925599299413,-1.219531058166112,-0.07286405572622676,-0.07545125572419768,0.09850456107494529,175000
5.3866822985386404,0.08467696635823652,0.4817251190290219,0.19537917235702837,0.019591085220969556,361919
-1.6901025008469068,1.5034154853007216,0.49171550905097766,0.2742611099493695,0.002294271948932596,139600
-1.9535746833280303,-0.9218014505339444,0.7744668703343549,0.3707626270026099,0.12762687763000144,87000
1.6042038394965787,-0.3667935162625088,0.05131610991516822,-0.3109054129274776,0.2904624489041186,205000
